date,state,town,propertyCategory,propertyType,lotSize,transactedAmount
2/9/2015,SELANGOR,BANDAR SRI DAMANSARA,RESIDENTIAL,APARTMENT/FLAT,650,135000
2/9/2015,SELANGOR,DENGKIL,RESIDENTIAL,TERRACE HOUSE,4004,410000
2/9/2015,SELANGOR,PUCHONG,RESIDENTIAL,CONDOMINIUM,1195,276800
2/9/2015,SELANGOR,SERENDAH,RESIDENTIAL,TERRACE HOUSE,1302,160000
2/9/2015,SELANGOR,AMPANG,RESIDENTIAL,CONDOMINIUM,1572,528000
2/9/2015,SELANGOR,SETIA ALAM,RESIDENTIAL,APARTMENT/FLAT,813,290000
2/9/2015,SELANGOR,RAWANG,RESIDENTIAL,APARTMENT/FLAT,797,150000
2/9/2015,SELANGOR,SELAYANG,RESIDENTIAL,BUNGALOW,4000,400000
2/9/2015,SELANGOR,TELUK PANGLIMA GARANG,RESIDENTIAL,TERRACE HOUSE,1302,235000
2/9/2015,SELANGOR,BANDAR KINRARA,RESIDENTIAL,APARTMENT/FLAT,678,110000
2/9/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,1195,200000
2/9/2015,SELANGOR,CHERAS,RESIDENTIAL,APARTMENT/FLAT,850,270000
2/9/2015,SELANGOR,AMPANG,RESIDENTIAL,APARTMENT/FLAT,646,110000
2/9/2015,SELANGOR,SERI KEMBANGAN,RESIDENTIAL,TERRACE HOUSE,990,335000
2/9/2015,SELANGOR,SERENDAH,RESIDENTIAL,TERRACE HOUSE,1042,220000
2/9/2015,SELANGOR,PUNCAK ALAM,RESIDENTIAL,APARTMENT/FLAT,720,122000
2/9/2015,SELANGOR,PUCHONG,RESIDENTIAL,APARTMENT/FLAT,774,250000
2/9/2015,SELANGOR,CHERAS,RESIDENTIAL,CONDOMINIUM,1539,280000
2/9/2015,SELANGOR,PUNCAK ALAM,RESIDENTIAL,APARTMENT/FLAT,760,140000
2/9/2015,SELANGOR,CHERAS,RESIDENTIAL,TERRACE HOUSE,1539,480000
2/9/2015,SELANGOR,SELAYANG,RESIDENTIAL,APARTMENT/FLAT,592,48000
2/9/2015,SELANGOR,JENJAROM,RESIDENTIAL,SEMI-D,2852,478000
2/9/2015,SELANGOR,ULU KELANG,RESIDENTIAL,TERRACE HOUSE,1650,570000
2/9/2015,SELANGOR,CHERAS,RESIDENTIAL,TERRACE HOUSE,2949,795000
2/9/2015,SELANGOR,CHERAS,RESIDENTIAL,TERRACE HOUSE,1744,370000
2/9/2015,SELANGOR,PETALING JAYA,RESIDENTIAL,TERRACE HOUSE,1539,855000
2/9/2015,SELANGOR,DENGKIL,RESIDENTIAL,APARTMENT/FLAT,872,160000
2/9/2015,SELANGOR,DENGKIL,RESIDENTIAL,APARTMENT/FLAT,790,163000
2/9/2015,SELANGOR,SERENDAH,RESIDENTIAL,SEMI-D,4768,150000
2/9/2015,SELANGOR,JENJAROM,RESIDENTIAL,TERRACE HOUSE,2304,428888
2/9/2015,SELANGOR,SEMENYIH,RESIDENTIAL,TERRACE HOUSE,1687,665000
2/9/2015,SELANGOR,PUCHONG,RESIDENTIAL,APARTMENT/FLAT,750,75000
2/9/2015,SELANGOR,RAWANG,RESIDENTIAL,SEMI-D,2625,980000
2/9/2015,SELANGOR,PETALING JAYA,RESIDENTIAL,SERVICE RESIDENCE,495,370000
2/9/2015,SELANGOR,PUCHONG,RESIDENTIAL,APARTMENT/FLAT,751,90000
2/9/2015,SELANGOR,CHERAS,RESIDENTIAL,SEMI-D,2885,925000
2/9/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,TERRACE HOUSE,1106,200000
2/9/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,TERRACE HOUSE,5124,1650000
2/9/2015,SELANGOR,TANJONG DUABELAS,RESIDENTIAL,TERRACE HOUSE,888,130000
2/9/2015,SELANGOR,KAJANG,RESIDENTIAL,TERRACE HOUSE,1912,545000
2/9/2015,SELANGOR,KAJANG,RESIDENTIAL,TERRACE HOUSE,1214,440000
2/9/2015,SELANGOR,PUCHONG,RESIDENTIAL,TERRACE HOUSE,1954,860000
2/9/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,SERVICE RESIDENCE,607,376000
2/9/2015,SELANGOR,DAMANSARA,RESIDENTIAL,APARTMENT/FLAT,1100,760000
2/9/2015,SELANGOR,SETIA ALAM,RESIDENTIAL,TERRACE HOUSE,1263,612000
2/9/2015,SELANGOR,SETIA ALAM,RESIDENTIAL,TERRACE HOUSE,1804,800000
2/9/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,2790,950000
2/9/2015,SELANGOR,SERI KEMBANGAN,RESIDENTIAL,SEMI-D,8148,2000000
2/9/2015,SELANGOR,SERENDAH,RESIDENTIAL,TERRACE HOUSE,1170,53000
2/9/2015,SELANGOR,PETALING JAYA,RESIDENTIAL,TERRACE HOUSE,1377,250000
2/9/2015,SELANGOR,PETALING JAYA,RESIDENTIAL,TERRACE HOUSE,1851,1100000
2/9/2015,SELANGOR,KUALA SELANGOR,RESIDENTIAL,TERRACE HOUSE,1060,70000
2/9/2015,SELANGOR,RAWANG,RESIDENTIAL,APARTMENT/FLAT,692,83000
2/9/2015,SELANGOR,PETALING JAYA,RESIDENTIAL,TERRACE HOUSE,2293,1100000
2/9/2015,SELANGOR,ULU YAM,RESIDENTIAL,TERRACE HOUSE,1000,40000
2/9/2015,SELANGOR,PETALING JAYA,RESIDENTIAL,CONDOMINIUM,1981,1000000
2/9/2015,SELANGOR,KOTA DAMANSARA,RESIDENTIAL,TERRACE HOUSE,6900,1700000
2/9/2015,SELANGOR,AMPANG,RESIDENTIAL,BUNGALOW,5156,500000
2/9/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,2529,600000
2/9/2015,SELANGOR,SUNWAY,RESIDENTIAL,CONDOMINIUM,1504,1000000
2/9/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,2519,415000
2/9/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,1798,260000
2/9/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,1679,265000
2/9/2015,SELANGOR,KAPAR,RESIDENTIAL,TERRACE HOUSE,1302,365000
2/9/2015,SELANGOR,ULU LANGAT,RESIDENTIAL,TOWN HOUSE,818,320000
2/9/2015,SELANGOR,BATANG KALI,RESIDENTIAL,TERRACE HOUSE,1647,133000
2/9/2015,SELANGOR,PANDAMARAN,RESIDENTIAL,SEMI-D,3595,1000000
2/9/2015,SELANGOR,AMPANG,RESIDENTIAL,APARTMENT/FLAT,592,100000
2/9/2015,SELANGOR,ULU KELANG,RESIDENTIAL,TERRACE HOUSE,1647,300000
2/9/2015,SELANGOR,SUNGAI BULOH,RESIDENTIAL,TERRACE HOUSE,3270,1600000
2/9/2015,SELANGOR,ULU KELANG,RESIDENTIAL,APARTMENT/FLAT,603,90000
2/9/2015,SELANGOR,TELUK PANGLIMA GARANG,RESIDENTIAL,TERRACE HOUSE,1612,170000
2/9/2015,SELANGOR,SEPANG,RESIDENTIAL,TERRACE HOUSE,1260,450000
2/9/2015,SELANGOR,ULU KELANG,RESIDENTIAL,TERRACE HOUSE,1600,600000
2/9/2015,SELANGOR,PETALING JAYA,RESIDENTIAL,TERRACE HOUSE,2100,400000
2/9/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,APARTMENT/FLAT,818,220000
2/9/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,APARTMENT/FLAT,743,150000
2/9/2015,SELANGOR,PETALING JAYA,RESIDENTIAL,TERRACE HOUSE,1901,1120000
2/9/2015,SELANGOR,SERI KEMBANGAN,RESIDENTIAL,BUNGALOW,3500,480000
2/8/2015,SELANGOR,SERI KEMBANGAN,RESIDENTIAL,TERRACE HOUSE,2508,635000
2/8/2015,SELANGOR,CHERAS,RESIDENTIAL,TERRACE HOUSE,1948,700000
2/7/2015,SELANGOR,CHERAS,RESIDENTIAL,TOWN HOUSE,964,360000
2/7/2015,SELANGOR,SERI KEMBANGAN,RESIDENTIAL,APARTMENT/FLAT,904,175000
2/7/2015,SELANGOR,RAWANG,RESIDENTIAL,TOWN HOUSE,1171,415000
2/7/2015,SELANGOR,KLANG,RESIDENTIAL,APARTMENT/FLAT,840,265000
2/7/2015,SELANGOR,PUCHONG,RESIDENTIAL,APARTMENT/FLAT,673,165000
2/7/2015,SELANGOR,SUNWAY,RESIDENTIAL,SERVICE RESIDENCE,949,418000
2/7/2015,SELANGOR,CYBERJAYA,RESIDENTIAL,CONDOMINIUM,1690,795000
2/7/2015,SELANGOR,PUCHONG,RESIDENTIAL,TERRACE HOUSE,1484,775000
2/7/2015,SELANGOR,KAJANG,RESIDENTIAL,TERRACE HOUSE,1400,400000
2/7/2015,SELANGOR,PUCHONG,RESIDENTIAL,CONDOMINIUM,915,495000
2/7/2015,SELANGOR,BANDAR KINRARA,RESIDENTIAL,TERRACE HOUSE,1399,622000
2/7/2015,SELANGOR,BERANANG,RESIDENTIAL,TERRACE HOUSE,1624,450000
2/7/2015,SELANGOR,TELUK PANGLIMA GARANG,RESIDENTIAL,TERRACE HOUSE,1647,150000
2/7/2015,SELANGOR,RAWANG,RESIDENTIAL,TERRACE HOUSE,1650,400000
2/7/2015,SELANGOR,BATU CAVES,RESIDENTIAL,TERRACE HOUSE,1399,520000
2/7/2015,SELANGOR,PUCHONG,RESIDENTIAL,TERRACE HOUSE,3077,800000
2/7/2015,SELANGOR,AMPANG,RESIDENTIAL,APARTMENT/FLAT,672,75000
2/7/2015,SELANGOR,AMPANG,RESIDENTIAL,APARTMENT/FLAT,667,100000
2/7/2015,SELANGOR,BATU CAVES,RESIDENTIAL,CONDOMINIUM,926,345000
2/7/2015,SELANGOR,AMPANG,RESIDENTIAL,APARTMENT/FLAT,691,140000
2/7/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,1399,220000
2/7/2015,SELANGOR,BATU CAVES,RESIDENTIAL,TERRACE HOUSE,2116,600000
2/7/2015,SELANGOR,KLANG,RESIDENTIAL,APARTMENT/FLAT,883,158000
2/7/2015,SELANGOR,KLANG,RESIDENTIAL,TOWN HOUSE,850,85000
2/7/2015,SELANGOR,DAMANSARA PERDANA,RESIDENTIAL,CONDOMINIUM,1098,625000
2/7/2015,SELANGOR,CHERAS,RESIDENTIAL,APARTMENT/FLAT,651,96000
2/7/2015,SELANGOR,KLANG,RESIDENTIAL,APARTMENT/FLAT,904,275000
2/7/2015,SELANGOR,SEMENYIH,RESIDENTIAL,TERRACE HOUSE,825,100000
2/7/2015,SELANGOR,BANTING,RESIDENTIAL,TERRACE HOUSE,1098,120000
2/7/2015,SELANGOR,KLANG,RESIDENTIAL,APARTMENT/FLAT,1012,220000
2/7/2015,SELANGOR,KLANG,RESIDENTIAL,APARTMENT/FLAT,732,290000
2/7/2015,SELANGOR,KLANG,RESIDENTIAL,APARTMENT/FLAT,969,260000
2/7/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,TERRACE HOUSE,3577,1180000
2/7/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,APARTMENT/FLAT,646,138000
2/7/2015,SELANGOR,AMPANG,RESIDENTIAL,CONDOMINIUM,901,399000
2/7/2015,SELANGOR,CHERAS,RESIDENTIAL,CONDOMINIUM,1615,315000
2/7/2015,SELANGOR,KAJANG,RESIDENTIAL,CONDOMINIUM,1100,255000
2/7/2015,SELANGOR,PUCHONG,RESIDENTIAL,TERRACE HOUSE,3864,888000
2/7/2015,SELANGOR,PUCHONG,RESIDENTIAL,TERRACE HOUSE,1954,806000
2/7/2015,SELANGOR,PUCHONG,RESIDENTIAL,TERRACE HOUSE,2212,980000
2/7/2015,SELANGOR,SERENDAH,RESIDENTIAL,SEMI-D,3305,335000
2/7/2015,SELANGOR,KEPONG,RESIDENTIAL,APARTMENT/FLAT,918,112000
2/7/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,1152,200000
2/7/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,TERRACE HOUSE,3649,850000
2/7/2015,SELANGOR,RAWANG,RESIDENTIAL,TERRACE HOUSE,1302,290000
2/7/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,1360,180000
2/7/2015,SELANGOR,AMPANG,RESIDENTIAL,TERRACE HOUSE,2595,500000
2/7/2015,SELANGOR,PUCHONG,RESIDENTIAL,BUNGALOW,18309,7000000
2/7/2015,SELANGOR,RAWANG,RESIDENTIAL,TERRACE HOUSE,3260,220000
2/7/2015,SELANGOR,SEMENYIH,RESIDENTIAL,APARTMENT/FLAT,538,57000
2/7/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,APARTMENT/FLAT,517,75000
2/7/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,APARTMENT/FLAT,592,130000
2/7/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,1539,300000
2/7/2015,SELANGOR,BANTING,RESIDENTIAL,SEMI-D,2874,400000
2/7/2015,SELANGOR,CHERAS,RESIDENTIAL,TERRACE HOUSE,1196,475000
2/7/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,APARTMENT/FLAT,657,80000
2/7/2015,SELANGOR,DAMANSARA PERDANA,RESIDENTIAL,SERVICE RESIDENCE,1039,650000
2/7/2015,SELANGOR,CHERAS,RESIDENTIAL,TOWN HOUSE,964,360000
2/7/2015,SELANGOR,KAJANG,RESIDENTIAL,BUNGALOW,7337,900000
2/7/2015,SELANGOR,BANDAR KINRARA,RESIDENTIAL,TERRACE HOUSE,3035,1500000
2/7/2015,SELANGOR,GOMBAK,RESIDENTIAL,BUNGALOW,9806,1500000
2/7/2015,SELANGOR,KAJANG,RESIDENTIAL,TERRACE HOUSE,1302,260000
2/7/2015,SELANGOR,CHERAS,RESIDENTIAL,BUNGALOW,3003,230000
2/7/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,TERRACE HOUSE,1195,670000
2/7/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,1610,260000
2/7/2015,SELANGOR,BANGI,RESIDENTIAL,APARTMENT/FLAT,861,280000
2/7/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,1677,420000
2/7/2015,SELANGOR,SETIA ALAM,RESIDENTIAL,SEMI-D,3498,2000000
2/7/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,1980,345000
2/7/2015,SELANGOR,KOTA DAMANSARA,RESIDENTIAL,APARTMENT/FLAT,770,160000
2/7/2015,SELANGOR,TELUK PANGLIMA GARANG,RESIDENTIAL,TERRACE HOUSE,3380,340000
2/7/2015,SELANGOR,RAWANG,RESIDENTIAL,TERRACE HOUSE,1300,285000
2/7/2015,SELANGOR,KOTA DAMANSARA,RESIDENTIAL,SEMI-D,4402,2200000
2/7/2015,SELANGOR,KLANG,RESIDENTIAL,APARTMENT/FLAT,657,85000
2/7/2015,SELANGOR,DAMANSARA PERDANA,RESIDENTIAL,APARTMENT/FLAT,750,200000
2/7/2015,SELANGOR,SERI KEMBANGAN,RESIDENTIAL,APARTMENT/FLAT,671,107000
2/7/2015,SELANGOR,KAPAR,RESIDENTIAL,TERRACE HOUSE,1475,128000
2/7/2015,SELANGOR,KLANG,RESIDENTIAL,APARTMENT/FLAT,657,85000
2/7/2015,SELANGOR,DAMANSARA DAMAI,RESIDENTIAL,APARTMENT/FLAT,675,200000
2/7/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,SERVICE RESIDENCE,615,355000
2/7/2015,SELANGOR,PETALING JAYA,RESIDENTIAL,TERRACE HOUSE,2390,742000
2/7/2015,SELANGOR,TANJONG DUABELAS,RESIDENTIAL,TERRACE HOUSE,1773,650000
2/7/2015,SELANGOR,SELAYANG,RESIDENTIAL,APARTMENT/FLAT,624,110000
2/7/2015,SELANGOR,BATU CAVES,RESIDENTIAL,APARTMENT/FLAT,820,230000
2/7/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,829,260000
2/7/2015,SELANGOR,SERI KEMBANGAN,RESIDENTIAL,TERRACE HOUSE,1128,410000
2/7/2015,SELANGOR,SERI KEMBANGAN,RESIDENTIAL,TERRACE HOUSE,1756,655000
2/7/2015,SELANGOR,KAJANG,RESIDENTIAL,TERRACE HOUSE,2811,330000
2/7/2015,SELANGOR,CHERAS,RESIDENTIAL,TERRACE HOUSE,1772,700000
2/7/2015,SELANGOR,SUNWAY,RESIDENTIAL,SERVICE RESIDENCE,1518,1055000
2/7/2015,SELANGOR,PETALING JAYA,RESIDENTIAL,APARTMENT/FLAT,650,73000
2/7/2015,SELANGOR,BALAKONG,RESIDENTIAL,TERRACE HOUSE,1076,350000
2/7/2015,SELANGOR,DAMANSARA PERDANA,RESIDENTIAL,SERVICE RESIDENCE,406,275000
2/2/2016,SELANGOR,SUNGAI BULOH,RESIDENTIAL,BUNGALOW,9182,3850000
2/2/2016,SELANGOR,SELAYANG,RESIDENTIAL,CONDOMINIUM,1292,223962
2/2/2016,SELANGOR,SELAYANG,RESIDENTIAL,CONDOMINIUM,1119,192518
2/2/2016,SELANGOR,ULU BERNAM,RESIDENTIAL,TERRACE HOUSE,1200,24855
2/2/2016,SELANGOR,BANDAR SRI DAMANSARA,RESIDENTIAL,TERRACE HOUSE,1302,663000
2/2/2016,SELANGOR,SELAYANG,RESIDENTIAL,SEMI-D,2207,180000
2/12/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,APARTMENT/FLAT,1074,410000
2/12/2015,SELANGOR,KLANG,RESIDENTIAL,APARTMENT/FLAT,786,80000
2/12/2015,SELANGOR,ULU KELANG,RESIDENTIAL,APARTMENT/FLAT,538,117000
2/12/2015,SELANGOR,PETALING JAYA,RESIDENTIAL,CONDOMINIUM,1027,535000
2/12/2015,SELANGOR,KAJANG,RESIDENTIAL,TERRACE HOUSE,1300,380000
2/12/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,TERRACE HOUSE,1650,850000
2/12/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,APARTMENT/FLAT,1012,485000
2/12/2015,SELANGOR,ULU LANGAT,RESIDENTIAL,CONDOMINIUM,775,145000
2/12/2015,SELANGOR,KLANG,RESIDENTIAL,APARTMENT/FLAT,883,200000
2/12/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,TERRACE HOUSE,1650,820000
2/12/2015,SELANGOR,SERI KEMBANGAN,RESIDENTIAL,CONDOMINIUM,1268,490000
2/12/2015,SELANGOR,CHERAS,RESIDENTIAL,APARTMENT/FLAT,872,350000
2/12/2015,SELANGOR,JENJAROM,RESIDENTIAL,SEMI-D,3918,587000
2/12/2015,SELANGOR,SEMENYIH,RESIDENTIAL,TERRACE HOUSE,1650,350000
2/12/2015,SELANGOR,PETALING JAYA,RESIDENTIAL,TERRACE HOUSE,2200,1200000
2/12/2015,SELANGOR,KLANG,RESIDENTIAL,SEMI-D,3953,1580000
2/12/2015,SELANGOR,TELUK PANGLIMA GARANG,RESIDENTIAL,TERRACE HOUSE,1520,393800
2/12/2015,SELANGOR,TANJONG DUABELAS,RESIDENTIAL,TERRACE HOUSE,1453,229500
2/12/2015,SELANGOR,SETIA ALAM,RESIDENTIAL,TERRACE HOUSE,1647,608000
2/12/2015,SELANGOR,CHERAS,RESIDENTIAL,TERRACE HOUSE,1399,140000
2/12/2015,SELANGOR,PUCHONG,RESIDENTIAL,APARTMENT/FLAT,900,375000
2/12/2015,SELANGOR,SEMENYIH,RESIDENTIAL,TERRACE HOUSE,1604,250000
2/12/2015,SELANGOR,JENJAROM,RESIDENTIAL,TERRACE HOUSE,1786,445000
2/12/2015,SELANGOR,CHERAS,RESIDENTIAL,TERRACE HOUSE,1600,635000
2/12/2015,SELANGOR,CHERAS,RESIDENTIAL,TERRACE HOUSE,1383,523000
2/12/2015,SELANGOR,BUKIT RAJA,RESIDENTIAL,SEMI-D,4000,600000
2/12/2015,SELANGOR,RAWANG,RESIDENTIAL,SEMI-D,3197,750000
2/12/2015,SELANGOR,SETIA ALAM,RESIDENTIAL,TERRACE HOUSE,1173,528000
2/12/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,TERRACE HOUSE,1423,400000
2/12/2015,SELANGOR,AMPANG,RESIDENTIAL,APARTMENT/FLAT,923,255000
2/12/2015,SELANGOR,ARA DAMANSARA,RESIDENTIAL,CONDOMINIUM,850,420000
2/12/2015,SELANGOR,PUCHONG,RESIDENTIAL,TERRACE HOUSE,2480,810000
2/12/2015,SELANGOR,KAPAR,RESIDENTIAL,APARTMENT/FLAT,650,35000
2/12/2015,SELANGOR,KAPAR,RESIDENTIAL,CONDOMINIUM,1428,245000
2/12/2015,SELANGOR,KAPAR,RESIDENTIAL,TERRACE HOUSE,829,185000
2/12/2015,SELANGOR,KLANG,RESIDENTIAL,APARTMENT/FLAT,1152,295000
2/12/2015,SELANGOR,BANGI,RESIDENTIAL,TERRACE HOUSE,2368,726530
2/12/2015,SELANGOR,BATU CAVES,RESIDENTIAL,TERRACE HOUSE,2528,580000
2/12/2015,SELANGOR,KAPAR,RESIDENTIAL,TERRACE HOUSE,1259,160000
2/12/2015,SELANGOR,PUCHONG,RESIDENTIAL,APARTMENT/FLAT,850,210000
2/12/2015,SELANGOR,PUCHONG,RESIDENTIAL,APARTMENT/FLAT,850,338000
2/12/2015,SELANGOR,KEPONG,RESIDENTIAL,CONDOMINIUM,1098,330000
2/12/2015,SELANGOR,KAPAR,RESIDENTIAL,TERRACE HOUSE,1302,150000
2/12/2015,SELANGOR,JERAM,RESIDENTIAL,APARTMENT/FLAT,1106,120000
2/12/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,TERRACE HOUSE,1800,725000
2/12/2015,SELANGOR,PANDAMARAN,RESIDENTIAL,APARTMENT/FLAT,650,70000
2/12/2015,SELANGOR,SERI KEMBANGAN,RESIDENTIAL,APARTMENT/FLAT,465,218000
2/12/2015,SELANGOR,AMPANG,RESIDENTIAL,CONDOMINIUM,1453,485000
2/12/2015,SELANGOR,SERI KEMBANGAN,RESIDENTIAL,APARTMENT/FLAT,800,220000
2/12/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,1517,328000
2/12/2015,SELANGOR,PUCHONG,RESIDENTIAL,APARTMENT/FLAT,1098,450000
2/12/2015,SELANGOR,PETALING JAYA,RESIDENTIAL,APARTMENT/FLAT,829,190000
2/12/2015,SELANGOR,KLANG,RESIDENTIAL,BUNGALOW,4000,95000
2/12/2015,SELANGOR,BANDAR KINRARA,RESIDENTIAL,APARTMENT/FLAT,680,105000
2/12/2015,SELANGOR,DAMANSARA,RESIDENTIAL,TERRACE HOUSE,840,270000
2/12/2015,SELANGOR,KAPAR,RESIDENTIAL,TERRACE HOUSE,2251,888000
2/11/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,TERRACE HOUSE,1650,500000
2/11/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,APARTMENT/FLAT,840,180000
2/11/2015,SELANGOR,KAJANG,RESIDENTIAL,TERRACE HOUSE,1469,550000
2/11/2015,SELANGOR,DAMANSARA PERDANA,RESIDENTIAL,SERVICE RESIDENCE,420,400000
2/11/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,TERRACE HOUSE,720,350000
2/11/2015,SELANGOR,SHAH ALAM,RESIDENTIAL,TERRACE HOUSE,1650,380000
2/11/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,TERRACE HOUSE,1800,815000
2/11/2015,SELANGOR,SETIA ALAM,RESIDENTIAL,TERRACE HOUSE,1900,830000
2/11/2015,SELANGOR,SUNGAI BULOH,RESIDENTIAL,SERVICE RESIDENCE,767,360000
2/11/2015,SELANGOR,PETALING JAYA,RESIDENTIAL,TERRACE HOUSE,1650,500000
2/11/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,APARTMENT/FLAT,980,625000
2/11/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,APARTMENT/FLAT,980,588888
2/11/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,APARTMENT/FLAT,678,178000
2/11/2015,SELANGOR,ARA DAMANSARA,RESIDENTIAL,CONDOMINIUM,1916,1438000
2/11/2015,SELANGOR,PUCHONG,RESIDENTIAL,APARTMENT/FLAT,872,100000
2/11/2015,SELANGOR,KAJANG,RESIDENTIAL,APARTMENT/FLAT,712,93000
2/11/2015,SELANGOR,KAPAR,RESIDENTIAL,TERRACE HOUSE,1858,595000
2/11/2015,SELANGOR,BANTING,RESIDENTIAL,TERRACE HOUSE,883,130000
2/11/2015,SELANGOR,KAPAR,RESIDENTIAL,TERRACE HOUSE,1888,210000
2/11/2015,SELANGOR,KAPAR,RESIDENTIAL,TERRACE HOUSE,1970,405000
2/11/2015,SELANGOR,DAMANSARA DAMAI,RESIDENTIAL,TERRACE HOUSE,1627,680000
2/11/2015,SELANGOR,BATU CAVES,RESIDENTIAL,TERRACE HOUSE,840,390000
2/11/2015,SELANGOR,BANGI,RESIDENTIAL,TERRACE HOUSE,1647,300000
2/11/2015,SELANGOR,SUNGAI BULOH,RESIDENTIAL,TERRACE HOUSE,2030,850000
2/11/2015,SELANGOR,TANJONG DUABELAS,RESIDENTIAL,TERRACE HOUSE,1302,150000
2/11/2015,SELANGOR,PETALING JAYA,RESIDENTIAL,APARTMENT/FLAT,941,405000
2/11/2015,SELANGOR,BATANG KALI,RESIDENTIAL,TERRACE HOUSE,1302,230000
2/11/2015,SELANGOR,DAMANSARA PERDANA,RESIDENTIAL,CONDOMINIUM,421,375000
2/11/2015,SELANGOR,CHERAS,RESIDENTIAL,TERRACE HOUSE,1302,330000
2/11/2015,SELANGOR,RAWANG,RESIDENTIAL,APARTMENT/FLAT,634,37000
2/11/2015,SELANGOR,DAMANSARA DAMAI,RESIDENTIAL,CONDOMINIUM,1115,400000
2/11/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,TERRACE HOUSE,1647,880000
2/11/2015,SELANGOR,DAMANSARA DAMAI,RESIDENTIAL,CONDOMINIUM,2034,720000
2/11/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,APARTMENT/FLAT,850,397000
2/11/2015,SELANGOR,BANTING,RESIDENTIAL,TERRACE HOUSE,1701,220000
2/11/2015,SELANGOR,SERI KEMBANGAN,RESIDENTIAL,CONDOMINIUM,1255,385000
2/11/2015,SELANGOR,BERANANG,RESIDENTIAL,TERRACE HOUSE,1503,470000
2/11/2015,SELANGOR,SERI KEMBANGAN,RESIDENTIAL,CONDOMINIUM,1152,450000
2/11/2015,SELANGOR,SERI KEMBANGAN,RESIDENTIAL,APARTMENT/FLAT,667,52000
2/11/2015,SELANGOR,DAMANSARA PERDANA,RESIDENTIAL,APARTMENT/FLAT,850,250000
2/11/2015,SELANGOR,ULU KELANG,RESIDENTIAL,TERRACE HOUSE,3307,1180000
2/11/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,TERRACE HOUSE,2880,1550000
2/11/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,1782,540000
2/11/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,1728,380000
2/11/2015,SELANGOR,PETALING JAYA,RESIDENTIAL,CONDOMINIUM,662,450000
2/11/2015,SELANGOR,PANDAMARAN,RESIDENTIAL,TERRACE HOUSE,2200,860000
2/11/2015,SELANGOR,PETALING JAYA,RESIDENTIAL,CONDOMINIUM,1001,620000
2/11/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,2099,730000
2/11/2015,SELANGOR,KLANG,RESIDENTIAL,TERRACE HOUSE,2702,478000
2/11/2015,SELANGOR,SUBANG JAYA,RESIDENTIAL,TERRACE HOUSE,1798,950000
