"Tahun","Minggu","Negeri","Daerah/Zon/PBT","Lokaliti","Jumlah Kes Terkumpul","Tempoh Wabak Berlaku (Hari)","latitude","longitude"
2015,4,"Selangor","Petaling","Seksyen U12 ( Desa Alam Teres B : Jln U12/3 - U12/8 )",19,71,3.198303,101.599919
2015,4,"Selangor","Hulu Langat","Jalan 3/13-22 Seksyen 3 Bandar Baru Bangi",27,70,3.052035,101.643996
2015,4,"Perak","Kinta","Tmn Rapat Setia Baru",68,69,3.058406,101.636762
2015,4,"Selangor","Petaling","Taman Lestari Putra 1",13,69,3.058407,101.636765
2015,4,"Selangor","Hulu Langat","Kuis",20,68,3.058408,101.636767
2015,4,"Selangor","Petaling","Seksyen 7 (Pangsapuri Baiduri)",11,68,3.058409,101.636769
2015,4,"Selangor","Petaling","Bl Pju 6A Pelangi Utama Kondo",26,68,3.113117,101.815683
2015,4,"Selangor","Petaling","Tm Pjs 2B Flat Desa Mentari ( Blok 9, 10 )",29,68,3.113118,101.815693
2015,4,"Selangor","Gombak","Appt Casaria Bch",9,66,2.975147,101.783915
2015,4,"Perak","Kinta","Tmn Chepor Jaya",26,65,3.113117,101.815673
2015,4,"Selangor","Petaling","Seksyen 20 Flat Pkns A (Blok 1 - Blok 4)",23,65,3.048069,101.639553
2015,4,"Selangor","Petaling","Sri Pjs 6 Flat Desa Mentari 2 : Blok 4, 5 , 6",16,65,3.198303,101.599919
2015,4,"Selangor","Petaling","Ss 15/2, 3 (Teres)",29,65,3.052035,101.643996
2015,4,"Selangor","Petaling","Ss 18/4",19,64,3.058406,101.636762
2015,4,"P. Pinang","Timur Laut","Jalan Lim Eow Thoon",13,63,3.058407,101.636765
2015,4,"P. Pinang","Timur Laut","Taman Free School",11,63,3.058408,101.636767
2015,4,"Perak","Kinta","Kg Sg Tapah Tambahan",41,62,3.058409,101.636769
2015,4,"Selangor","Petaling","Seksyen U2 (Pangsapuri Ilham)",46,62,3.113117,101.815683
2015,4,"Selangor","Petaling","Taman Sri Serdang 3 ( 18/30 - 18/44 & 18/46)",25,61,3.113118,101.815693
2015,4,"Selangor","Petaling","Usj 6/2",11,61,2.975147,101.783915
2015,4,"Perak","Kinta","Tmn Ipoh Jaya",23,60,3.113117,101.815673
2015,4,"Selangor","Petaling","Kd Pju 1A Pprt B : Blok D,E,F",22,60,3.048069,101.639553
2015,4,"Selangor","Petaling","Seksyen 7 (Teres C : Jln 7/10 - 7/22)",10,59,3.198303,101.599919
2015,4,"Selangor","Petaling","Sri Ss 5C",16,59,3.052035,101.643996
2015,4,"Selangor","Petaling","Usj 2/4",11,59,3.058406,101.636762
2015,4,"Perak","Kinta","Tmn Cempaka",26,58,3.058407,101.636765
2015,4,"Selangor","Petaling","Seksyen 9 (Kondo Sri Mahligai)",19,58,3.058408,101.636767
2015,4,"Selangor","Petaling","Taman Kinrara 5 ( Flat Taman Mawar )",10,58,3.058409,101.636769
2015,4,"Selangor","Petaling","Tmn Puchong Prima (Elina) Blok A, B, C, D- 5 Tkt",12,58,3.113117,101.815683
2015,4,"Perak","Kinta","Kg Sri Kinta",21,57,3.113118,101.815693
2015,4,"Selangor","Hulu Langat","Jalan 3/40-49 Seksyen 3 Bandar Baru Bangi",22,57,2.975147,101.783915
2015,4,"Selangor","Petaling","Ss 18/1",31,57,3.113117,101.815673
2015,4,"Perak","Kinta","Tmn Desa Aman",34,56,3.048069,101.639553
2015,4,"Perak","Kinta","Tmn Rishah",31,56,3.198303,101.599919
2015,4,"Selangor","Petaling","Bl Pju 9 Sd 13 Apt Sri Meranti 2 : Blok H, J, K, L, M, N, P, Q, R",22,55,3.052035,101.643996
2015,4,"Selangor","Hulu Langat","Taman Koperasi Sunga Chua",8,55,3.058406,101.636762
2015,4,"Selangor","Petaling","Usj 8 (Subang Perdana Goodyear Court 5)",17,55,3.058407,101.636765
2015,4,"Selangor","Petaling","Seksyen 8 Teres B (Jln 8/14 - Jln 8/28)",18,54,3.058408,101.636767
2015,4,"Perak","Kinta","Bdr Baru Putra Fasa 2",13,53,3.058409,101.636769
2015,4,"Perak","Kinta","Kg Baru Kuala Kuang",34,53,3.113117,101.815683
2015,4,"Perak","Kinta","Tmn Perpaduan",23,53,3.113118,101.815693
2015,4,"Selangor","Petaling","Kd Pju 1A Pprt C : Blok G, H",15,53,2.975147,101.783915
2015,4,"Selangor","Petaling","Pjs 7 /7, 9,10",17,53,3.113117,101.815673
2015,4,"Selangor","Petaling","Taman Kinrara 5 ( Teres Taman Mawar )",29,53,3.048069,101.639553
2015,4,"Perak","Kinta","Bandar Lahat Baru",17,52,3.198303,101.599919
2015,4,"Perak","Kinta","Tmn Pengkalan Barat",8,52,3.052035,101.643996
2015,4,"Selangor","Hulu Selangor","Apt Anggerik Tbr Bb",12,52,3.128331,101.618127
2015,4,"Selangor","Petaling","Kd Pju 5 Seksyen 11",7,52,3.074107,101.492219
2015,4,"Perak","Kinta","Tmn Bercham Raya",10,51,3.074107,101.492219
2015,4,"Perak","Kinta","Tmn Pinji Mewah",11,51,3.074107,101.492219
2015,4,"Perak","Kinta","Tmn Star",9,51,3.155076,101.593722
2015,4,"Selangor","Petaling","Tm Pjs 2C Apt Medan Cahaya ( Blok A - H )",19,51,3.089795,101.647281
2015,4,"Selangor","Petaling","Seksyen U19 (Tmn Sri Buloh&Rmh Mrh Pkns:Jln U19/1- 19/12C & Rmh Pngsa Tmn Sri Blh)",15,51,3.113117,101.815673
2015,4,"Selangor","Hulu Langat","Jalan Jasmin 16-22 Taman Jasmin",12,50,3.060047,101.584687
2015,4,"Perak","Kinta","Fair Park",36,50,3.188612,101.604747
2015,4,"Perak","Kinta","Tmn Bersatu",12,50,3.13281,101.748025
2015,4,"Selangor","Hulu Selangor","Lokaliti 1 Bdr Baru Btg Kali",23,50,3.114994,101.811318
2015,4,"Selangor","Petaling","Seksyen 7 (Teres E : Jln 7/29 - 7/35)",40,50,3.058404,101.636764
2015,4,"Selangor","Petaling","Usj 9/5",25,50,3.058405,101.636763
2015,4,"P. Pinang","Timur Laut","Flat Batu Lanchang",7,49,3.058406,101.636762
2015,4,"Selangor","Hulu Langat","Seksyen 6 Bandar Sri Putra",11,49,3.058407,101.636765
2015,4,"Selangor","Petaling","Seksyen 15 ( Dataran Otomobil : Blok 1 - 18 )",16,49,3.058408,101.636767
2015,4,"Selangor","Petaling","Tm Pjs 2D Flat Desa Mentari ( Blok 11 )",7,49,3.058409,101.636769
2015,4,"Selangor","Petaling","Taman Lestari Putra 5",10,49,3.113117,101.815683
2015,4,"P. Pinang","Seberang Perai Tengah","Tmn Sri Janggus (Blok A6-A9)",32,48,3.113118,101.815693
2015,4,"Perak","Kinta","Tmn Ipoh",12,48,2.975147,101.783915
2015,4,"Perak","Kinta","Tmn Pusing Baru",8,47,3.113117,101.815673
2015,4,"Perak","Kinta","Pekan Tg Tualang",12,47,3.048069,101.639553
2015,4,"Selangor","Hulu Langat","Jalan 1/10-1/16 Taman Sri Timah",8,47,3.198303,101.599919
2015,4,"Selangor","Petaling","Seksyen 20 (Flat B : Blok 13 - 19)",8,47,3.052035,101.643996
2015,4,"Selangor","Petaling","Bl Pju 6 Bu 1 ( Teres A : Jln 1/1, 1/1A, 1/9 - 1/15 )",22,47,3.128331,101.618127
2015,4,"Selangor","Petaling","Bl Pju 9 Sd 2",9,47,3.074107,101.492219
2015,4,"Selangor","Petaling","Batu 13 1/2 Kg Pasir Baru",11,47,3.074107,101.492219
2015,4,"Sabah","Kota Kinabalu","Flat Persekutuan (Stadium Likas)",23,47,3.074107,101.492219
2015,4,"Selangor","Petaling","Usj 6/1",8,46,3.155076,101.593722
2015,4,"Perak","Kinta","Tmn Sri Tanjung",23,46,3.089795,101.647281
2015,4,"Selangor","Petaling","Seksyen 20 (Teres A)",10,46,3.113117,101.815673
2015,4,"Selangor","Petaling","Bl Pju 6A Tmn Kayu Ara Indah",16,46,3.060047,101.584687
2015,4,"Selangor","Petaling","Kd Pju 1A Puncak Sri Kelana Kondo",10,46,3.188612,101.604747
2015,4,"Selangor","Petaling","Usj 11/3",10,46,3.13281,101.748025
2015,4,"Sarawak","Sibu","Lorong 6, Taman Rajang",14,45,3.114994,101.811318
2015,4,"Perak","Kinta","Pekan Razaki",12,45,3.058404,101.636764
2015,4,"Perak","Kinta","Rumah Pangsa Bercham",15,45,3.058405,101.636763
2015,4,"Perak","Kinta","Tmn Cahaya Bercham",28,45,3.058406,101.636762
2015,4,"Selangor","Petaling","Seksyen 17 (Flat Pkns 17/1)",9,45,3.058407,101.636765
2015,4,"Selangor","Petaling","Seksyen 20 Kuarters Polis (Blok 5 - Blok 12)",16,45,3.058408,101.636767
2015,4,"Perak","Kinta","Tmn Syukor",14,44,3.058409,101.636769
2015,4,"Selangor","Gombak","Selayang Baru",44,44,3.113117,101.815683
2015,4,"Selangor","Petaling","Seksyen U5 ( Apartment Jasmin )",15,44,3.113118,101.815693
2015,4,"Selangor","Hulu Langat","Appt Kasawari Taman Impian Ehsan",5,43,2.975147,101.783915
2015,4,"Selangor","Hulu Langat","Jalan Taming Kiri Taman Taming Jaya",9,43,3.113117,101.815673
2015,4,"Selangor","Petaling","Seksyen 7 (Teres D : Jln 7/23 - 7/27)",16,43,3.048069,101.639553
2015,4,"Selangor","Petaling","Seksyen U12 ( Desa Alam Teres C : Jln U12/9A - U12/9F & U12/10 - U12/12 )",20,43,3.198303,101.599919
2015,4,"Selangor","Petaling","Taman Lestari Putra 7",9,43,3.052035,101.643996
2015,4,"Perak","Kinta","Buntong 4",18,42,3.128331,101.618127
2015,4,"Perak","Kinta","Tmn Sri Ampang",9,42,3.074107,101.492219
2015,4,"Sarawak","Sibu","Jalan Berjaya",11,42,3.074107,101.492219
2015,4,"Selangor","Gombak","Tmn Desa Jaya",11,41,3.074107,101.492219
2015,4,"Selangor","Hulu Selangor","Apt Seri Kembangan Bb",5,41,3.155076,101.593722
2015,4,"Selangor","Kuala Langat","Taman Melati",15,41,3.089795,101.647281
2015,4,"Selangor","Petaling","Seksyen 10 (Teres B : Jln 10/10 - 10/14)",6,41,3.113117,101.815673
2015,4,"Selangor","Petaling","Bl Pju 6A Rumah Pangsa Kayu Ara",13,41,3.060047,101.584687
2015,4,"Selangor","Petaling","Du Ss 2 ( 1 )",20,41,3.188612,101.604747
2015,4,"Selangor","Petaling","Bandar Kinrara 5 ( Jalan 5/2-5/8 )",15,41,3.13281,101.748025
2015,4,"Selangor","Petaling","Bt 13 Kg Kenangan",6,41,3.114994,101.811318
2015,4,"Selangor","Hulu Langat","Seksyen 4 Bandar Rinching",7,41,3.058404,101.636764
2015,4,"Sarawak","Sibu","Jalan Lai Chee",9,41,3.058405,101.636763
2015,4,"Selangor","Petaling","Sri Kembangan 6",12,41,3.058406,101.636762
2015,4,"Selangor","Hulu Selangor","Lokaliti 2 Bdr Baru Btg Kali",12,40,3.058407,101.636765
2015,4,"Perak","Kinta","Kg Tawas",19,40,3.058408,101.636767
2015,4,"Selangor","Gombak","Tmn Bidara Fasa 1",7,40,3.058409,101.636769
2015,4,"Selangor","Gombak","Tmn Ehsan",10,40,3.113117,101.815683
2015,4,"Selangor","Gombak","Bdr Country Homes Fasa 12",14,40,3.113118,101.815693
2015,4,"Selangor","Petaling","Jgn Guna - Bl Pju 6 Pangsapuri Puncak Damansara",6,40,2.975147,101.783915
2015,4,"Selangor","Petaling","Pusat Bandar Puchong (Jln Wawasan 1)",11,40,3.113117,101.815673
2015,4,"Selangor","Petaling","Ss 18/3",5,40,3.048069,101.639553
2015,4,"Selangor","Petaling","Taman Sri Serdang 4 ( 18/47-18/58 )",21,40,3.198303,101.599919
2015,4,"Selangor","Petaling","Seksyen U20 ( Fasa 1B Bbsb : Jln 1B/1 - 1D/3 )",10,40,3.052035,101.643996
2015,4,"Selangor","Gombak","Kg Nakhoda",12,39,3.058406,101.636762
2015,4,"Selangor","Gombak","Bdr Tasik Puteri Fasa 6",12,39,3.058407,101.636765
2015,4,"Selangor","Gombak","Bdr Tasik Puteri Fasa 7",14,39,3.058408,101.636767
2015,4,"Selangor","Gombak","Tmn Bersatu Gombak",12,39,3.058409,101.636769
2015,4,"Selangor","Hulu Langat","Flat Sri Nilam Bandar Baru Ampang",35,39,3.113117,101.815683
2015,4,"Selangor","Petaling","Du Ss 21 ( 2 )",10,39,3.113118,101.815693
2015,4,"Selangor","Petaling","Ss 14/5",9,39,2.975147,101.783915
2015,4,"Selangor","Klang","Sek 31 (Pangsapuri Sri Kemuning)",8,38,3.113117,101.815673
2015,4,"Selangor","Petaling","Seksyen 26 ( Kilang Tiong Nam )",14,38,3.048069,101.639553
2015,4,"Selangor","Petaling","Seksyen U5 ( Apartment Orkid )",9,38,3.198303,101.599919
2015,4,"Selangor","Petaling","Seksyen 19 Jalan 19/3 Flat A ( Blok 1-5 )",5,38,3.052035,101.643996
2015,4,"Selangor","Petaling","Bl Pju 6A Kg Sg Kayu Ara 5 ( Jln Teratai, Melur, Mawar, Melati )",17,38,3.058406,101.636762
2015,4,"Selangor","Petaling","Du Ss 2 ( 2 )",29,38,3.058407,101.636765
2015,4,"Selangor","Petaling","Taman Sri Puchong",16,38,3.058408,101.636767
2015,4,"Perak","Kinta","Kg Sg Tapah",13,37,3.058409,101.636769
2015,4,"Perak","Kinta","Tmn Kledang",8,37,3.113117,101.815683
2015,4,"Perak","Kinta","Tmn Tawas Permai",9,37,3.113118,101.815693
2015,4,"Selangor","Gombak","Kg Baru Kundang",19,37,2.975147,101.783915
2015,4,"Selangor","Hulu Selangor","Lokaliti 5 Bdr Baru Btg Kali",7,37,3.113117,101.815673
2015,4,"Selangor","Petaling","Seksyen 16 ( Pangsapuri Anggerik Indah )",8,37,3.048069,101.639553
2015,4,"Selangor","Petaling","Seksyen U3 (Pangsapuri Daisy A : Blok 1 - 2 )",8,37,3.198303,101.599919
2015,4,"Selangor","Petaling","Seksyen 4 (Teres B : Jln 4/3 - 4/3F)",5,37,3.052035,101.643996
2015,4,"Selangor","Petaling","Usj 1/1",11,37,3.058406,101.636762
2015,4,"Selangor","Petaling","Usj 11/2",16,37,3.058407,101.636765
2015,4,"Selangor","Petaling","Usj 2/2",13,37,3.058408,101.636767
2015,4,"Selangor","Petaling","Seksyen U6 ( Kg Melayu Subang A : Jln Bukit Badak )",9,37,3.058409,101.636769
2015,4,"Perak","Kinta","Tmn Bertuah",11,37,3.113117,101.815683
2015,4,"Perak","Kinta","Tmn Putra Indah",4,36,3.113118,101.815693
2015,4,"Perak","Kinta","Tmn Tasek Mewah",9,36,2.975147,101.783915
2015,4,"Selangor","Gombak","Kg Sg Kertas",7,36,3.113117,101.815673
2015,4,"Selangor","Petaling","Bl Pju 6A Puncak Damansara Kondo",22,36,3.048069,101.639553
2015,4,"Selangor","Petaling","Ss 18/2",7,36,3.198303,101.599919
2015,4,"Selangor","Petaling","Usj 11/4",7,36,3.052035,101.643996
2015,4,"Selangor","Hulu Langat","Jalan Suadamai 6 Bandar Tun Hussein Onn",9,35,3.058406,101.636762
2015,4,"Perak","Kinta","Tmn Kledang Suria",5,35,3.058407,101.636765
2015,4,"Selangor","Petaling","Tm Pjs 1 Flat Tmn Petaling Utama ( Jln Pjs 1/35 )",11,35,3.058408,101.636767
2015,4,"Selangor","Gombak","Tmn Bkt Rawang Jaya",5,34,3.058409,101.636769
2015,4,"Selangor","Hulu Langat","Flat Baru Ampang Saujana Taman Ampang Saujana",6,34,3.113117,101.815683
2015,4,"Selangor","Hulu Langat","Jalan 2 Taman Sri Haneco",7,34,3.113118,101.815693
2015,4,"Selangor","Petaling","Seksyen 19 (Teres B : Jln 19/4 - 19/7B)",6,34,2.975147,101.783915
2015,4,"Selangor","Petaling","Seksyen 28 ( Flat A : Blok 1, 3, 5, 7, 9, 11, 13, 15, 17, 19 )",8,34,3.113117,101.815673
2015,4,"Selangor","Petaling","Du Ss 2( 3 )",8,34,3.048069,101.639553
2015,4,"Selangor","Petaling","Kt Ss 9A 2 ( Jln 9A/1,2,4,13,14,15,16,18,19 )",8,34,3.198303,101.599919
2015,4,"Selangor","Petaling","Tm Pjs 3 Tmn Medan Baru ( Teres C : Jln Medan 11, 12, 13, 14, 15 )",8,34,3.052035,101.643996
2015,4,"Selangor","Petaling","Taman Lestari Putra 4",6,34,3.128331,101.618127
2015,4,"Selangor","Petaling","Usj 1 (Angsana Appt)",12,34,3.074107,101.492219
2015,4,"P. Pinang","Timur Laut","Flat Hamna (Blok A-J)",5,33,3.074107,101.492219
2015,4,"Selangor","Gombak","Flat Pinggiran Bt Caves",6,33,3.074107,101.492219
2015,4,"Selangor","Gombak","Tmn Bkt Indah Fasa 1",11,33,3.155076,101.593722
2015,4,"Selangor","Gombak","Tmn Rawang Perdana",11,33,3.089795,101.647281
2015,4,"Selangor","Hulu Langat","Permai Puteri Condo Taman Dato Ahmad Razali",8,33,3.113117,101.815673
2015,4,"Selangor","Klang","Kg Sg Udang ( Lot 1723)",4,33,3.060047,101.584687
2015,4,"Selangor","Petaling","Seksyen 6 (Flat A : Blok 3 - 8)",7,33,3.188612,101.604747
2015,4,"Selangor","Petaling","Ss 15/6",5,33,3.13281,101.748025
2015,4,"P. Pinang","Seberang Perai Tengah","Lorong Kota Permai",19,33,3.114994,101.811318
2015,4,"Selangor","Petaling","Putra Height 2 ( Jln Putra Bistari 2/3 )",7,33,3.058404,101.636764
2015,4,"Perak","Kinta","Bdr Seri Botani",8,32,3.058405,101.636763
2015,4,"Selangor","Gombak","Bdr Tasik Puteri Gv 6",10,32,3.058406,101.636762
2015,4,"Selangor","Hulu Selangor","Jalan Melursari Bsb",7,32,3.058407,101.636765
2015,4,"Selangor","Petaling","Seksyen 7 (Teres J : Jln 7/63 - 7/69A & Aquavilla Townhouse)",4,32,3.058408,101.636767
2015,4,"Selangor","Petaling","Seksyen U16 ( Denai Alam Teres E : Jln U16/58 - U16/59 )",6,32,3.058409,101.636769
2015,4,"Selangor","Petaling","Du Ss 22 ( 5 )",5,32,3.113117,101.815683
2015,4,"Selangor","Petaling","Kd Pju 5 Seksyen 4 Gugusan Mawar",8,32,3.113118,101.815693
2015,4,"Selangor","Petaling","Kt Ss 9A 1 (Jln 9A/3,5,6,7,8,9,10,11,12,17,20 )",8,32,2.975147,101.783915
2015,4,"Selangor","Petaling","Seksyen U6 ( Kg Melayu Subang : Jln Pkns )",7,32,3.113117,101.815673
2015,4,"Melaka","Melaka Tengah","Taman Tasik Utama",6,32,3.048069,101.639553
2015,4,"Perak","Kinta","Bdr Baru Tambun",6,31,3.198303,101.599919
2015,4,"Selangor","Gombak","Sierramas Sg Buloh",5,31,3.052035,101.643996
2015,4,"Selangor","Petaling","Seksyen 27 ( Teres D : Jln 27/54 - 27/87 )",6,31,3.128331,101.618127
2015,4,"Selangor","Petaling","Seksyen U5 ( Apartment Flora 2:Blok 4-8 )",6,31,3.074107,101.492219
2015,4,"Selangor","Petaling","Du Ss 21 ( 1 )",9,31,3.074107,101.492219
2015,4,"Selangor","Petaling","Taman Puchong Utama Court 2",12,31,3.074107,101.492219
2015,4,"Selangor","Sepang","Kolej 17,Upm Serdang",36,31,3.155076,101.593722
2015,5,"Selangor","Petaling","Du Ss 22 ( 2 )",120,232,3.089795,101.647281
2015,5,"Selangor","Petaling","Seksyen 7 (Flat A : Blok 1 - 12, Blok 38 - 43)",98,186,3.113117,101.815673
2015,5,"Selangor","Petaling","Seksyen 7 (Pusat Komersial A : Jln Aa 7/Aa - Ac 7/Ac, T7/T - Z 7/Z)",230,172,3.060047,101.584687
2015,5,"Selangor","Petaling","Seksyen 7 (Flat B : Blok 13 - 37)",39,159,3.188612,101.604747
2015,5,"Selangor","Hulu Langat","Jalan 3/A-R Seksyen 3 Bandar Sri Putra",75,150,3.13281,101.748025
2015,5,"Selangor","Petaling","Usj 2/5",37,147,3.114994,101.811318
2015,5,"Selangor","Petaling","Kd Pju 5 Seksyen 5 Sepah Puteri (Jln 5/1-5/19)",30,137,3.058404,101.636764
2015,5,"Selangor","Petaling","Taman Puchong Perdana (Jln Mawar)",45,132,3.058405,101.636763
2015,5,"Selangor","Gombak","Kg Simpang 3",52,131,3.058406,101.636762
2015,5,"Selangor","Petaling","Batu 13 Kg Sri Aman (Lorong Bestari)",50,128,3.058407,101.636765
2015,5,"Selangor","Petaling","Pusat Bandar Puchong (Jln Wawasan 2)",49,126,3.058408,101.636767
2015,5,"Selangor","Petaling","Sri Pjs 8 Mentari Court",73,125,3.058409,101.636769
2015,5,"Selangor","Petaling","Seksyen U10 ( Alam Budiman : Jln U10/68 - U10/77B )",49,120,3.113117,101.815683
2015,5,"Selangor","Petaling","Bl Pju 9 Sd 10",25,116,3.113118,101.815693
2015,5,"Selangor","Petaling","Bandar Kinrara 4 ( Jln Bk 4/1 Sebahagian 4/2-4/4 )",36,116,2.975147,101.783915
2015,5,"Selangor","Petaling","Bandar Kinrara 2",26,114,3.113117,101.815673
2015,5,"Selangor","Petaling","Seksyen U5 ( Pangsapuri Sri Bintang : Blok M1 - M7 )",21,110,3.048069,101.639553
2015,5,"Selangor","Petaling","Pjs 9 /1(Lagoon Perdana &Rumah Kedai)",89,104,3.198303,101.599919
2015,5,"Selangor","Petaling","Seksyen U16 ( Pangsapuri Melati : Blok 11 - 20 )",21,97,3.052035,101.643996
2015,5,"Selangor","Petaling","Seksyen 7 (Flat C : Blok 44 -51)",22,95,3.128331,101.618127
2015,5,"Selangor","Petaling","Seksyen U10 ( Puncak Perdana : Uitm )",27,95,3.074107,101.492219
2015,5,"Selangor","Petaling","Seksyen U2 Teres C",38,95,3.074107,101.492219
2015,5,"Selangor","Petaling","Taman Lestari Putra 6",36,95,3.074107,101.492219
2015,5,"Selangor","Petaling","Taman Puncak Jalil 2 ( Jln Puj 2/1 - 2/18 )",30,95,3.155076,101.593722
2015,5,"Selangor","Hulu Langat","Seksyen 5 Bandar Rinching",62,94,3.089795,101.647281
2015,5,"Selangor","Petaling","Seksyen 6 ( Teres A : Jln 6/1A - 6/2F & 6/9A - 6/10A )",35,94,3.113117,101.815673
2015,5,"Selangor","Petaling","Sri Pjs 6 Flat Desa Mentari 1 : Blok 1, 2, 3",25,94,3.060047,101.584687
2015,5,"Perak","Kinta","Kg Das Tambahan 2",56,93,3.188612,101.604747
2015,5,"Selangor","Petaling","Seksyen U10 ( Puncak Perdana Teres A : Jln U10/15 - U10/29 )",49,91,3.13281,101.748025
2015,5,"Selangor","Petaling","Du Ss 21 ( 3 )",30,91,3.114994,101.811318
2015,5,"Selangor","Gombak","Appt Palma Bch",34,90,3.058404,101.636764
2015,5,"Selangor","Hulu Langat","Jalan 3/6 Seksyen 3 Bandar Baru Bangi",42,90,3.058405,101.636763
2015,5,"Selangor","Hulu Langat","Seksyen 3 Bandar Teknologi",20,90,3.058406,101.636762
2015,5,"Selangor","Petaling","Bl Pju 9 Sd 8",51,90,3.058407,101.636765
2015,5,"Selangor","Petaling","Kd Pju 1A Pprt A : Blok A,B,C",77,90,3.058408,101.636767
2015,5,"Selangor","Petaling","Ss 18/5, 6",19,90,3.058409,101.636769
2015,5,"Selangor","Petaling","Seksyen U16 ( Denai Alam Teres L : Jln U16/81 - U16/88 )",33,89,3.113117,101.815683
2015,5,"Selangor","Petaling","Bl Pju 8 Apt Flora Damansara 1 ( Blok A, B )",20,89,3.113118,101.815693
2015,5,"Selangor","Petaling","Taman Lestari Putra 3",62,89,2.975147,101.783915
2015,5,"Selangor","Petaling","Taman Puncak Jalil 4A (Jln Puj 4/1-Puj 4/9 )",44,88,3.113117,101.815673
2015,5,"Selangor","Petaling","Taman Pinggiran Putra 16 ( Putra Indah )",32,88,3.048069,101.639553
2015,5,"Perak","Kinta","Tmn Klebang Jaya 2",54,87,3.198303,101.599919
2015,5,"Selangor","Petaling","Dun Bg Seksyen 51A Flat Impian Baiduri",16,86,3.052035,101.643996
2015,5,"Selangor","Petaling","Ss 15/5 (Teres)",49,84,3.058406,101.636762
2015,5,"Perak","Kinta","Tmn Kledang Jaya",27,82,3.058407,101.636765
2015,5,"Selangor","Petaling","Seksyen U5 (Pangsapuri Subang Suria : Blok 1 - 8)",29,80,3.058408,101.636767
2015,5,"Perak","Kinta","Kg Baru Buntong",32,79,3.058409,101.636769
2015,5,"Perak","Kinta","Kg Tengku Hussein Baru",66,79,3.113117,101.815683
2015,5,"Selangor","Petaling","Seksyen U5 ( Pangsapuri Mutiara Subang : Blok 1 - 7 )",22,79,3.113118,101.815693
2015,5,"Selangor","Petaling","Ss 17/1",20,79,2.975147,101.783915
2015,5,"Perak","Kinta","Rpt Jelapang Baru",36,79,3.113117,101.815673
2015,5,"Perak","Kinta","Kg Baru Gunung Rapat",20,77,3.048069,101.639553
2015,5,"Selangor","Hulu Langat","Jalan 3/13-22 Seksyen 3 Bandar Baru Bangi",31,77,3.198303,101.599919
2015,5,"Perak","Kinta","Tmn Rapat Setia Baru",68,76,3.052035,101.643996
2015,5,"Selangor","Hulu Langat","Kondominium Tiara Duta Taman Putra Sulaiman",11,76,3.058406,101.636762
2015,5,"Selangor","Petaling","Taman Lestari Putra 1",14,76,3.058407,101.636765
2015,5,"Selangor","Hulu Langat","Kuis",25,75,3.058408,101.636767
2015,5,"Selangor","Petaling","Seksyen 7 (Pangsapuri Baiduri)",12,75,3.058409,101.636769
2015,5,"Selangor","Petaling","Bl Pju 6A Pelangi Utama Kondo",29,75,3.113117,101.815683
2015,5,"Selangor","Petaling","Tm Pjs 2B Flat Desa Mentari ( Blok 9, 10 )",30,75,3.113118,101.815693
2015,5,"Perak","Kinta","Tmn Chepor Jaya",26,72,2.975147,101.783915
2015,5,"Selangor","Petaling","Seksyen 20 Flat Pkns A (Blok 1 - Blok 4)",24,72,3.113117,101.815673
2015,5,"Selangor","Petaling","Sri Pjs 6 Flat Desa Mentari 2 : Blok 4, 5 , 6",18,72,3.048069,101.639553
2015,5,"Selangor","Petaling","Ss 15/2, 3 (Teres)",33,72,3.198303,101.599919
2015,5,"Selangor","Petaling","Ss 18/4",24,71,3.052035,101.643996
2015,5,"P. Pinang","Timur Laut","Taman Free School",12,70,3.058406,101.636762
2015,5,"Perak","Kinta","Kg Sg Tapah Tambahan",41,69,3.058407,101.636765
2015,5,"Selangor","Petaling","Seksyen U2 (Pangsapuri Ilham)",49,69,3.058408,101.636767
2015,5,"Selangor","Petaling","Taman Sri Serdang 3 ( 18/30 - 18/44 & 18/46)",34,68,3.058409,101.636769
2015,5,"Selangor","Petaling","Usj 6/2",13,68,3.113117,101.815683
2015,5,"Perak","Kinta","Tmn Ipoh Jaya",29,67,3.113118,101.815693
2015,5,"Selangor","Petaling","Kd Pju 1A Pprt B : Blok D,E,F",24,67,2.975147,101.783915
2015,5,"Selangor","Petaling","Seksyen 7 (Teres C : Jln 7/10 - 7/22)",11,66,3.113117,101.815673
2015,5,"Selangor","Petaling","Sri Ss 5C",20,66,3.048069,101.639553
2015,5,"Selangor","Petaling","Usj 2/4",12,66,3.198303,101.599919
2015,5,"Perak","Kinta","Tmn Cempaka",29,65,3.052035,101.643996
2015,5,"Selangor","Petaling","Seksyen 9 ( Kondo Sri Mahligai & Town House Sri Mahligai )",23,65,3.058406,101.636762
2015,5,"Selangor","Petaling","Taman Kinrara 5 ( Flat Taman Mawar )",10,65,3.058407,101.636765
2015,5,"Selangor","Petaling","Tmn Puchong Prima (Elina) Blok A, B, C, D- 5 Tkt",13,65,3.058408,101.636767
